UniqueID,Title,Author,PTime,DTime,MentionSourceName,MentionIdentifier,Content
1NPAIAP5II_YKR8NB7PDD5JGET,What the papers say – January 21,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24063874.papers-say---january-21/,"The Sunday papers are led by a reported Government crackdown on civil service “activists”.
The Sunday Telegraph says John Glen, the Cabinet Office minister, has ordered a review of Whitehall diversity networks in an efficiency drive that could help fund tax cuts.
📰 The front page of tomorrow's Sunday Telegraph:
'Crackdown on 'activists' in the Civil Service'#TomorrowsPapersToday
Sign up for the Front Page newsletter 👇https://t.co/x8AV4Oomry pic.twitter.com/YiC2977GD9
— The Telegraph (@Telegraph) January 20, 2024
The Independent reports the Government is studying a scheme to help first-time home buyers by guaranteeing mortgages that would require deposits of just 1%.
INDEPENDENT: Sunak’s youth vote election gamble: the 99% mortgage #TomorrowsPapersToday pic.twitter.com/AEG7qbai52
— Neil Henderson (@hendopolis) January 20, 2024
Chancellor Jeremy Hunt has told the Mail on Sunday he hopes to emulate the tax-cutting policies of former chancellor Nigel Lawson.
MAIL ON SUNDAY: Hunt: Tax cuts will spark new Lawson boom #TomorrowsPapersToday pic.twitter.com/u62hy4hJ0p
— Neil Henderson (@hendopolis) January 20, 2024
Meanwhile, The Observer carries an interview with the Mayor of London Sadiq Khan, who says young people should be able to move freely to and from the EU post-Brexit.
Tomorrow’s front page pic.twitter.com/ySnXoq000E
— The Observer (@ObserverUK) January 20, 2024
The Sunday Times says figures have revealed nearly a third of under-16s are vulnerable to measles because they are not fully vaccinated.
SUNDAY TIMES: The legacy of vaccination scares #TomorrowsPapersToday pic.twitter.com/ekKNlQAXKj
— Neil Henderson (@hendopolis) January 20, 2024
Secret government talks are set to take place next week in an effort to breathe life back into the axed HS2 rail link, according to the Sunday Express.
SUNDAY EXPRESS: HS2 back on track #TomorrowsPapersToday pic.twitter.com/IzLFjBLRrQ
— Neil Henderson (@hendopolis) January 20, 2024
The Sunday People carries a message of support from the Duke of Sussex for the King and Princess of Wales amid their health scares.
PEOPLE: Harry’s get well message #TomorrowsPapersToday pic.twitter.com/bElLSGU8Bd
— Neil Henderson (@hendopolis) January 20, 2024
The Sunday Mirror reports Post Office chiefs were filmed enjoying a company party as it fought wrongly convicted subpostmasters in court.
SUNDAY MIRROR: Post chiefs partied #TomorrowsPapersToday pic.twitter.com/R7jb726piC
— Neil Henderson (@hendopolis) January 20, 2024
The Sun on Sunday leads with developments in the split between TV star Paddy McGuinness and his wife Christine.
SUN ON SUNDAY: Paddy to face ‘pitbull’ divorce lawyer #TomorrowsPapersToday pic.twitter.com/46t8DZf1u2
— Neil Henderson (@hendopolis) January 20, 2024
And the Daily Star Sunday says TV star Jamie Dornan was rushed to hospital after being stung by a giant caterpillar while on holiday in Portugal.
STAR: Big hairy caterpillar tried to kill me #TomorrowsPapersToday pic.twitter.com/ZlGmYIqgcC
— Neil Henderson (@hendopolis) January 20, 2024"
3CK16LVUSU_YN0EIDR95KW74TI,"Death toll in Gaza rises above 25,000, Palestinian officials say",By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24063970.death-toll-gaza-rises-25-000-palestinian-officials-say/,"The Palestinian death toll in Gaza from more than three months of war between Israel and the territory’s Hamas rulers has soared past 25,000, the Health Ministry has said.
Spokesman Ashraf al-Qidra said on Sunday at least 178 bodies were brought to Gaza’s hospitals in 24 hours, along with nearly 300 injured people.
The war began with Hamas’s surprise attack into Israel on October 7, in which Palestinian militants killed some 1,200 people, mostly civilians, and took around 250 hostages.
Israel responded with a three-week air campaign and then a ground invasion into northern Gaza that flattened entire neighbourhoods.
Gaza’s Health Ministry said 25,105 Palestinians have been killed in the territory since October 7, and another 62,681 have been injured. Mr al-Qidra said many casualties remain buried under the rubble from Israeli strikes or in areas where medics cannot reach them.
The ministry does not differentiate between civilians and combatants in its death toll but says around two-thirds of those killed were women and children.
Israeli ground operations are now focused on the southern city of Khan Younis and built-up refugee camps in central Gaza dating back to the 1948 war surrounding Israel’s creation.
Some 85% of Gaza’s population have fled their homes, with hundreds of thousands packing into UN-run shelters and tent camps in the southern part of the tiny coastal enclave.
UN officials say a quarter of the population of 2.3 million is starving as only a trickle of humanitarian aid enters because of the fighting and Israeli restrictions.
The Israeli military says it has killed around 9,000 militants, without providing evidence, and blames the high civilian death toll on Hamas because it fights in dense, residential neighbourhoods.
The military says 195 of its soldiers have been killed since the start of the Gaza offensive.
Israeli Prime Minister Benjamin Netanyahu has vowed to keep up the offensive until Hamas is dismantled and all the hostages are returned.
Nearly half of the captives were released during a week-long ceasefire in November in exchange for the release of scores of Palestinians imprisoned by Israel.
Israel says some 130 remain in captivity, but only around 100 are believed to still be alive."
3GQD09ZB5F_ATSUZFLMVUYND01,Dozens killed in shelling on market in Russian-occupied Ukraine,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24064122.dozens-killed-shelling-market-russian-occupied-ukraine/,"Moscow-installed officials have said Ukrainian shelling killed at least 27 people and wounded 25 at a market on the outskirts of Donetsk, a Russian-occupied city in the eastern part of the country.
Among the injured in the suburb of Tekstilshchik were two children, said Denis Pushilin, the local leader.
Ukrainian officials in Kyiv did not comment on the incident, and the claims could not be independently verified by The Associated Press.
Both sides have increasingly relied on longer-range attacks this winter amid largely unchanged positions on the 1,500-kilometre (930-mile) front line in the nearly two-year-old war.
The artillery shells that hit the area had been fired from the area of Kurakhove and Krasnohorivka to the west, Mr Pushilin said, adding that emergency services responded to the scene.
UN secretary-general Antonio Guterres “strongly condemns all attacks against civilians and civilian infrastructure, including today’s shelling of the city of Donetsk in Ukraine”, according to a UN spokesperson, adding that all such attacks are prohibited under international humanitarian law.
Donetsk is one of four regions in Ukraine that Russia annexed illegally in 2022, months after Moscow launched its full-scale invasion.
Russia’s Foreign Ministry also blamed Ukraine and described the strike as a “terrorist attack”.
Also on Sunday, a fire broke out at a chemical transport terminal at Russia’s Ust-Luga port following two explosions, regional officials said.
Local media reported the port had been attacked by Ukrainian drones, causing a gas tank to explode.
The blaze was at a site run by Russia’s second-largest natural gas producer, Novatek, 100 miles south-west of St Petersburg.
In a press statement to Russian media outlet RBC, the company said the fire was the result of an “external influence”. It also said it had paused operations at the port.
Yuriy Zapalatskiy, the head of Russia’s Kingisepp district where the port is based, said in a statement there were no casualties, but the district has been placed on high alert.
News outlet Fontanka reported two drones had been detected flying towards St Petersburg on Sunday morning, but they were redirected towards the Kingisepp area.
The Russian Ministry of Defence did not report any drone activity in the Kingisepp area in its daily briefing. It said four Ukrainian drones had been downed in Russia’s Smolensk region, and two more had been shot down in the Oryol and Tula regions.
Russian officials previously confirmed a Ukrainian drone had been downed on the outskirts of St Petersburg on Thursday."
43EESBYTY7_KOJQ4TO0EUUO19Z,Harry recalls John Travolta’s dance with Diana as he seeks to ‘fly together’,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24063856.harry-recalls-john-travoltas-dance-diana-seeks-fly-together/,"The Duke of Sussex told John Travolta it would be fitting for them to fly together after recalling how the actor famously danced with his mother, Diana, Princess of Wales, more than three decades ago.
Harry made the comments in his speech at the Living Legends of Aviation ceremony in Los Angeles hosted by aviation ambassador Travolta, 69, hours after the duke withdrew his High Court libel claim against the publisher of the Mail on Sunday.
During the event, where he was recognised for his work as a British Army veteran and pilot, Harry told Travolta: “I was just a one-year-old when you danced with my mum at the White House, and now look at us. The only thing left to do is… not dance together but fly together.”
Diana, who died following a car crash in 1997, took to the dance floor with Grease star Travolta during a dinner at the White House in 1985.
Harry began his speech by expressing his gratitude and said: “I am proud to be recognised among such a dynamic and inspiring group of individuals.
“For me, flying has been a transcendent experience, a close encounter with magic, an invitation to both protect freedom… and to feel free – and, funny enough, an opportunity to ground oneself, without actually being grounded.
“I found my flight training – which was over the course of three years – to be one of life’s greatest lessons. In this lesson, it triggered a vast array of feelings.
“I remember the anticipation before my first solo flight in a Firefly.
“The disbelief that my instructor would dare to have the confidence in sending me up by myself.
“I remember feeling surprised and relieved when I returned to terra firma in one piece.
“To the average person it would’ve looked like the most mundane flight in the history of aviation.
“But to me, it was one of the most wonderful moments of my life.
“Next was the Squirrel helicopter. In the take-off I felt excitement as the rotor blades beat the frothy clouds and pulled us up into God’s playground.
“I felt immense frustration in perfecting the hover, then immense satisfaction in doing so.
“I felt pride in receiving my flight wings at the end of our course, and then nervousness about flying the Apache.
“I experienced collective bemusement about our windowless classroom. And then collective happiness to have finally finished ground school, after three months, in that same windowless classroom.
“I struggled to comprehend how long it took to start up the aircraft in the first weeks.
“I had respect for the Apache in a hover. And was in awe of it flying at night. So many moments as a pilot where you feel like you’re walking on air.
“And throughout each flight during my military career, the one constant was always trust.
“Trust in the aircraft, trust in my fellow comrades, trust in my many mentors, and above all else: trust in myself.”

A post shared by Living Legends of Aviation (@livinglegendsofaviation)

He ended the speech: “Thank you again for this incredible honour.”
The duke’s speech came after he dropped a libel claim against Associated Newspapers Limited over a February 2022 Mail on Sunday article about his challenge against the Home Office, following a decision to change his publicly funded security arrangements when visiting the UK.
His lawyers filed a notice of discontinuance at the High Court in London on Friday, while a spokesperson said the duke’s focus remains “on the safety of his family” and on his legal action against the Home Office.
Hours after the announcement, Harry appeared at the 21st annual Living Legends of Aviation ceremony, honouring those who make significant contributions to aviation and aerospace.
The Duchess of Sussex, who had been expected to attend the event, was not present as one of their children became unwell, the PA news agency understands.
The duke completed two tours of Afghanistan as a forward air controller and an Apache helicopter pilot, having flown countless training missions in the UK, US and Australia.
He served for 10 years in the military, rising to the rank of Captain, and later founded the Invictus Games – a sporting event for wounded military personnel and veterans."
7ORNHYO9DD_XGK5UF2FDU5XEIB,All ScotRail services to stop early as Storm Isha rages through Scotland,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24064482.scotrail-services-stop-early-storm-isha-rages-scotland/,"Scotland’s railway operator has said that all of its services will cease early on Sunday due to the effects of Storm Isha.
ScotRail has said there will also be no Monday morning rush-hour services, with an amber weather warning for wind set to come into force on Sunday at 6pm.
Network Rail says it has “taken the decision to close the network to all freight and passenger trains from 22:00 tonight until Monday morning”, and services will begin being withdrawn at 7pm.
The warning was previously scheduled to come into effect at 9pm, but has been pushed forward by the Met Office as the weather worsens.
A yellow warning for rain is also in place.
A flight travelling from Sharm El Sheikh to Glasgow Airport has declared an emergency due to Storm Isha.
A spokesperson for Glasgow Airport said the TUI flight was “diverted to Manchester due to current weather conditions”.
They added: “This is happening across many UK airports due to Storm Isha.”
TUI was contacted for comment.
Network Rail made the decision to close the railway to passengers in the interest of public and staff safety.
Customers have been advised that any trains set to depart before 7pm will complete their journey as planned.
Repair teams are responding to reports of a tree which has fallen on overhead wires on a train track in Gartcosh, Cumbernauld.
On X, formerly known as Twitter, Network Rail thanked the Scottish Fire and Rescue Service for extinguishing a small fire that broke out after the tree collided with the wires.
/2 On arrival at Gartcosh, we discovered this huge tree. It caused a small fire and has significantly damaged our overhead line equipment and fence. Many thanks to @fire_scot for their attendance! We’re working on a repair plan, but work won't begin until winds ease. pic.twitter.com/73UZwcMmCE
— Network Rail Scotland (@NetworkRailSCOT) January 21, 2024
A spokesperson for the Scottish Fire and Rescue Service said: “We initially received the call at 6.38pm to reports of a tree fallen on the overhead lines.
“Two pumps were in attendance. The fire has been extinguished and we are no longer there.”
Network Rail also said a tree has fallen onto the tracks near East Linton in East Lothian.
Overhead wires are said to have been damaged and engineers are responding.
⚡️ A tree has fallen onto the railway near East Linton on the East Coast Main Line. Initial reports are that the overhead wires have been damaged. Our engineers are responding. More soon. #StormIsha@LNER @LumoTravel @TPExpressTrains @CrossCountryUK @ScotRail @networkrail
— Network Rail Scotland (@NetworkRailSCOT) January 21, 2024
The Met Office has also warned that damage to properties and businesses is possible.
Power cuts, poor mobile phone coverage and flying debris can also be expected.
Train lines on Monday will undergo a safety inspection, meaning trains will run later than usual.
Customers whose journey has been cancelled or disrupted due to adverse weather can travel two days after the date on their ticket, or also apply for a refund on any unused tickets.
Customer are advised to check the ScotRail website or app before travelling on Monday.
Phil Campbell, ScotRail customer operations director, said:  “The heavy wind and ongoing rain hitting most parts of the country mean that it will not be safe for our customers and our staff, and all ScotRail train services will be suspended from 19.00 tonight.
“We know the impact that the withdrawal of train services will have on customers, but our first priority is always to ensure the safety of staff and passengers – and this is a necessary step to ensure everyone’s safety during the severe weather.
“Our colleagues at Network Rail Scotland will be working flat out through the night and into the morning to carry out safety checks, and assess what repairs are required to reopen the railway.
“However, customers will be unable to travel early Monday morning, as trains will not be able to operate until the infrastructure has been made safe.
“We will update our website, mobile app, and social media feeds when we have more information, and customers should check for the latest updates before they attempt to travel tomorrow.”
Ashleigh Robson, head of transport resilience at Transport Scotland said: “Storm Isha will create difficult travelling conditions across Scotland today and tomorrow.
“High winds are expected across much of Scotland, with significant rain from the central belt up towards Inverness, alongside another area of heavy rain anticipated for the south of Scotland.
“Met Office yellow warnings have been in place from midday – with the more severe high-impact amber warnings for wind in place from 6pm through until Monday morning.
“Surface water will reduce visibility when driving, high sided vehicles are at risk and the strength of winds could also pose a risk to pedestrians.”
She added: “To ensure passenger safety, rail services are concluding from 7pm this evening across the network.
“Rail services will also be impacted tomorrow morning until the tracks are visually inspected for any damage or debris.
“Ferry services are already impacted – and flights may be impacted also, so it’s important you check with your public transport operator for the latest updates.”
The railway operator also said a tree has struck a train at Crosshill on the Cathcart Circle.
No injuries have been reported and response teams were on their way when Network rail reported the incident at around 7.15pm on Sunday.
A train has struck a tree at Crosshill on the Cathcart Circle. There are no injuries, however the tree is stuck underneath the train. Our response and track teams are on their way. @ScotRail #StormIsha
— Network Rail Scotland (@NetworkRailSCOT) January 21, 2024
A Network Rail Scotland spokesperson said: “Due to the worsening weather conditions across Scotland, including projected winds of up to 80 miles-per-hour in a number of areas, we have taken the decision to close the network to all freight and passenger trains from 10pm tonight until Monday morning.
“We will be operating a phased shutdown of the network with services beginning to be withdrawn from 7pm this evening.
“Lines will reopen when all the appropriate safety checks have been carried out tomorrow morning. This means that people expecting to travel on the network for the remainder of today and tomorrow morning should check with their train operator before they travel.
“Network Rail would like to apologise for the inconvenience caused, but the safety of passengers and our railway colleagues must always be our priority.”
Meanwhile, the Scottish Environmental Protection Agency (Sepa) has increased the number of flood warnings in Scotland from 19 to 27.
The number of less severe flood alerts remains at 17.
Janine Hensman, flood duty manager for Sepa, said: “Stay up to date with local warnings in force now for your area.
“Our three-day Scottish Flood Forecast shows the conditions that are expected further ahead. Follow Met Office updates for weather impacts.
“The strong winds combined with high tides and large waves may also result in wave overtopping and flooding of causeways, promenades, properties and roads along the southern and western coasts. Take care on exposed coasts.
“We have issued regional flood alerts and flood warnings as our rivers respond to the heavy rain and snow earlier in the week. We continue to work with the Met Office to monitor the situation 24/7.”
❗️UPDATE ⌚️19:25#A90 – Forfar to Battledykes ⛔️
The #A90 is currently ⛔️CLOSED⛔️ in both directions due to fallen power cables.
Police and are on scene and directing traffic along the #A926.
Conditions in the area remain tricky so please #takecare.#stormisha pic.twitter.com/FVtfBJLxTK
— Traffic Scotland (@trafficscotland) January 21, 2024
She added: “People living, working and travelling in affected areas are advised to consider any steps they need to take now to be prepared and stay safe, and to take extra care if they need to travel.
“We advise people to sign up to Floodline to receive free updates for where they live, or travel through, directly to their phone. People can also check our flood updates for all the latest information and the three-day Scottish Flood Forecast to see what conditions are expected further ahead.”
Traffic Scotland has said the A90 is currently closed in both directions due to fallen power cables.
On X, formerly known as Twitter, a spokesperson said police are in attendance and are directing traffic."
8QE0UU5BYB_DRRU3SZ78HOFSZT,"LNER, TransPenine Express and CrossCountry give Storm Isha warnings",By Megi Rychlikova @CourtYorkPress Court Reporter,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/24064197.lner-transpenine-express-crosscountry-give-storm-isha-warnings/,"Travellers are facing major disruption on road and rail as Storm Isha approaches.
Train companies are urging people not to travel to Scotland today and tomorrow.
National road chiefs are warning of road disruption across the country apart from East Anglia, Norfolk and Suffolk.
The Met Office has issued an amber warning for gales for much of the country including North Yorkshire starting at 6pm tonight and lasting until 6am tomorrow, with winds likely to reach 80 mph in exposed areas.
LNER and TransPenine Express are encouraging passengers to change their travel time if they can so that they can complete their journey before Storm Isha arrives.
Both are urging people not to travel to Scotland.
CrossCountry is warning its trains may be delayed, altered or cancelled, but is not warning against travel generally.
All three companies have lifted ticket restrictions for today and LNER has lifted them for tomorrow as well.
Passengers holding tickets for today can use them tomorrow.  LNER and TransPenine Express are also allowing passengers to deter their journey until Tuesday at no extra cost.
All three companies are urging passengers to check conditions and train status for the whole of their journey before setting out.
National Highways, which maintains and runs the country's most important road routes, is warning of disruption across its entire network except in the East of England.
A spokesperson said: ""There is a particularly high risk that high-sided vehicles and other 'vulnerable' vehicles such as caravans and motorbikes could be blown over.
Road users are advised to take extra care."""
DEPTXLEV0I_DNE8TXG4GEXXASB,Detectives investigating Norfolk deaths not seeking anyone else,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24063864.detectives-investigating-norfolk-deaths-not-seeking-anyone-else/,"Detectives investigating the deaths of four members of the same family at a house in Norfolk have confirmed they are not looking for anyone else in connection with the tragedy.
The bodies of two young girls, a 36-year-old woman and a 45-year-old man were found at an address in Costessey, Norfolk, on Friday morning.
A man called 999 from the property on Allan Bedford Crescent at around 6am that day, but police were not dispatched there.
Officers made the discovery around an hour and 15 minutes later after a member of the public alerted them at around 7am.
Norfolk Constabulary has referred itself to the police watchdog over the delay.
Detective Chief Inspector Chris Burgess said: “We’ve spoken to witnesses and neighbours, carried out house-to-house inquiries, examined local CCTV and completed initial scene investigations.
“As a result of this, we’re not looking for anyone else in connection with the incident.”
A force spokesperson said: “A second referral has been made to the IOPC today following the identification of a 999 call made yesterday morning at 6am by a man at the address and police resources were not deployed.
“The IOPC will assess the circumstances of the call and determine the appropriate level of investigation required.
“As a result, no further information relating to the circumstances of this call will be released at this time.”
The force had already referred itself to the Independent Office for Police Conduct on Friday over police contact about a missing person inquiry at the address last month. Detectives said the man and two children lived at the address, but the woman was visiting and lived elsewhere. All four were found with injuries.
The man has been named in reports as Bartlomiej Kuczynski.
A post-mortem examination for the adult victims will take place on Sunday, while the girls will be formally identified on Wednesday.
Detectives said they they will not reveal the identities of the victims before they have been formally identified.
A cordon remains in place and specialist officers are supporting relatives of the victims.
Officers in uniform will continue patrols in the area on Sunday.
Churches opened on Saturday so people could pay tribute to the victims.
Bishop of Norwich Graham Usher said local clergy were offering support in the communities they serve and would be opening churches over the weekend for those who wish to pay tribute.
The Diocese of Norwich Facebook account wrote: “Our thoughts and prayers are with all those impacted by the tragic news in Costessey.”"
DVAJAITV51_ALY44GTPS1OUOUU,Ron DeSantis ends struggling presidential bid and endorses Donald Trump,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24064660.ron-desantis-ends-struggling-presidential-bid-endorses-donald-trump/,"Florida governor Ron DeSantis has suspended his Republican presidential campaign, ending his 2024 White House bid just before the New Hampshire primary while endorsing his bitter rival Donald Trump.
The decision leaves Mr Trump and former UN ambassador Nikki Haley as the last major candidates remaining in the race ahead of Tuesday’s New Hampshire primary.
This is the scenario Mr Trump’s foes in the Republican Party have long sought, raising the stakes for this week’s contest as the party’s last chance to stop the former president who has so far dominated the race.
But as some Trump critics cheered, Mr DeSantis nodded towards Mr Trump’s primary dominance – and attacked Ms Haley – in an exit video he posted on social media.
“It’s clear to me that a majority of Republican primary voters want to give Donald Trump another chance,” Mr DeSantis said in the straight-to-camera video, delivered in a cheerful tone, through forced smiles.
He continued: “I signed a pledge to support the Republican nominee and I will honour that pledge. He has my endorsement because we can’t go back to the old Republican guard of yesteryear, a repackaged form of warmed-over corporatism that Nikki Haley represents.”
Ms Haley spoke at a campaigning stop in Seabrook, New Hampshire, just as Mr DeSantis announced his decision.
“He ran a great race, he’s been a good governor, and we wish him well,” she told a room packed with supporters and media.
“Having said that, it’s now one fella and one lady left.“
Mr DeSantis’s decision, while perhaps not surprising given his 30-point blowout loss last week in Iowa, marks the end of an extraordinary decline for a high-profile governor once thought to be a legitimate threat to Mr Trump’s supremacy in the Republican Party.
He entered the 2024 presidential contest with major advantages in his quest to take on Mr Trump, and early primary polls suggested Mr DeSantis was in a strong position to do just that.
He and his allies amassed a political fortune well in excess of 130 million dollars (£102 million), and he boasted a significant legislative record on issues important to many conservatives, such as abortion and the teaching of race and gender issues in schools.
Such advantages did not survive the reality of presidential politics in 2024.
From a high-profile announcement that was plagued by technical glitches to constant upheavals to his staff and campaign strategy, Mr DeSantis struggled to find his footing in the primary.
He lost the Iowa caucuses – which he had vowed to win – by 30 percentage points to Mr Trump.
Mr DeSantis’s allies said that private discussions began shortly after Iowa to decide how to bow out of the race gracefully.
They ultimately decided that he needed to endorse Mr Trump, despite the deeply personal feud between them.
“While I’ve had disagreements with Donald Trump, such as on the coronavirus pandemic and his elevation of Anthony Fauci, Trump is superior to the current incumbent, Joe Biden. That is clear,” said Mr DeSantis, who is in his second and final term as Florida’s governor, which ends in January 2027.
The endorsement was a stunning tail-between-his-legs moment for Mr DeSantis, whom Mr Trump has mercilessly and relentlessly taunted in deeply personal terms for the better part of a year now.
For Mr Trump, whose team includes many former DeSantis staff members, the attacks have often felt more like sport than political strategy.
Mr Trump and his aides have blasted the governor as disloyal for running in the first place, mocked his eating habits and his personality and accused him of wearing high heels to boost his height.
Mr DeSantis’s team joined Mr Trump in attacking Ms Haley as news of his departure rippled across the political landscape.
Some doubt Ms Haley, who was seen as splitting Republican votes and preventing a head-to-head match up with Mr Trump, would benefit from Mr DeSantis’s decision.
“She will not be the nominee,” key DeSantis supporter Representative Chip Roy (Republican-Texas) told The Associated Press.
“She will not be the president of the United States.”
Mr Trump had already shifted his focus to Ms Haley in recent weeks, but minutes after Mr DeSantis’s announcement, the former president’s campaign released a new memo highlighting the pressure on Ms Haley to win New Hampshire.
“Now that we are a mere 48 hours from the primary, the tone has shifted mightily. We see it, you see it, but make no mistake, if Nikki Haley loses in New Hampshire – there are only two options,” wrote senior advisers Chris LaCivita and Susie Wiles.
“Option A: Nikki Haley drops out, unites behind President Trump, and commits to defeating Joe Biden,” they wrote.
“Option B: Nikki Haley prepares to be absolutely DEMOLISHED and EMBARASSED in her home state of South Carolina,” which votes on February 24.
“Now, for some important advice,” they continued.
“Choose wisely.”
Mr Trump himself addressed Mr DeSantis’s departure shortly after it was announced during a stop at Manchester campaign headquarters, according to a video shared by his staff.
“We just got some word that one of our opponents, very capable person, is dropping out of the race – Ron DeSantis. And Ron is dropping out and, in doing so, he endorsed us,” Mr Trump said to cheers, before a “Trump!” chant broke out in the room of volunteers.
Asked if he would be using the name “Ron DeSanctimonious”, Mr Trump said to loud cheers: “I said that name is officially retired.”"
ESLCH5VGOQ_2C2187RN4XXIZJR,North Korea agrees strategic and tactical co-operation with Russia,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24063878.north-korea-agrees-strategic-tactical-co-operation-russia/,"North Korea’s Foreign Ministry said it has agreed to further strategic and tactical co-operation with Russia to establish a “new multi-polarised international order”.
In describing foreign minister Choe Son Hui’s meetings with Russian President Vladimir Putin and foreign minister Sergey Lavrov in Moscow last week, the North’s Foreign Ministry said Mr Putin reaffirmed his willingness to visit Pyongyang and said that could come at an “early date”.
North Korea has been actively strengthening its ties with Russia, highlighted by leader Kim Jong Un’s September visit to Russia for a summit with Mr Putin.
In a separate statement on Sunday, the North’s Foreign Ministry condemned the UN Security Council for calling an emergency meeting over the country’s latest ballistic test, which state media described as a new intermediate-range solid-fuel missile tipped with a hypersonic warhead.
The ministry said the test firing on January 14 was among the country’s regular activities to improve its defence capabilities and that it did not pose a threat to its neighbours.
South Korea urged the Security Council on Thursday “to break the silence” over North Korea’s escalating missile tests and threats.
Russia and China, both permanent members of the council, have blocked US-led efforts to increase sanctions on North Korea over its recent weapons tests, underscoring a divide deepened over Russia’s war on Ukraine.
The alignment between Pyongyang and Moscow has raised international concerns about alleged arms co-operation, in which the North provides Russia with munitions to help prolong its fighting in Ukraine, possibly in exchange for badly needed economic aid and military assistance to help upgrade Mr Kim’s forces.
Both Pyongyang and Russia have denied accusations by Washington and Seoul about North Korean arms transfers to Russia.
North Korea’s Foreign Ministry, in comments published by state media, said Ms Choe and the Russian officials in their meetings expressed a “strong will to further strengthen strategic and tactical cooperation in defending the core interests of the two countries and establishing a new multi-polarized international order”.
Russia expressed “deep thanks” to North Korea for its “full support” over its war on Ukraine, the North Korean ministry said."
GS4YU5AL3N_UQW6YRUK025ZBRX,Yousaf invites Starmer for talks to ‘establish working relationship’,By PA News Agency,_,20240121,yorkpress.co.uk,https://www.yorkpress.co.uk/news/national/24064044.yousaf-invites-starmer-talks-establish-working-relationship/,"Scotland’s First Minister has invited Sir Keir Starmer to Bute House to put “political differences” aside to work together following the general election.
In a letter to the Labour leader, Humza Yousaf said differing political views should not “prevent us being able to work together”.
He wrote: “I hope you will accept this invitation to meet and that we can establish a working relationship in the interests of the people we represent.”
Speaking on the BBC’s Sunday With Laura Kuenssberg programme, Mr Yousaf appealed to Sir Keir to work with the SNP on reducing child poverty and strengthening relations between the UK and Scottish governments.
He told the programme Sir Keir will “absolutely” be the next UK prime minister, and said he must tackle child poverty by committing to scrap the two-child benefit cap – which the Labour leader has previously not committed to.
The policy prevents parents from claiming child tax credits or universal credit for a third or subsequent child born after April 2017. A so-called rape clause, which requires women to declare their child was conceived as a result of rape in order to maintain the benefits, should also be scrapped, the First Minister said.
Previously, Mr Yousaf said the SNP’s conditions of working with Labour would be Sir Keir paving the way for a future Scottish independence referendum.
In his letter, published on Sunday, the First Minister made clear independence is still a priority.
“My Government is clear that Scotland’s future is as an independent country in the European Union, and that there is a democratic mandate for a referendum on independence which should be respected,” he said.
He later told Kuenssberg: “I’d like to speak to Keir Starmer as the man who will undoubtedly be the next prime minister.”
In a direct appeal to the Labour leader, he said: “SNP MPs will work with you.
“When it comes to Keir Starmer being the next prime minister of the United Kingdom, which I think he absolutely will be, I should say I’m very willing to work with an incoming Labour government.
“I think there’s plenty that we can work on. There will be disagreements – the constitution perhaps being the obvious one.”
It was put to Mr Yousaf on the programme that independence is unlikely to be offered by Sir Keir. Asked whether he accepts independence is unlikely to happen anytime soon, he said: “I don’t accept that.”
Scottish Labour leader Anas Sarwar later said he does not believe the independence debate will end if his party wins the election.
In an appeal to SNP voters, he told BBC Radio Scotland’s The Sunday Show: “I think there’s still a raging debate in the country around the constitution, but that is not what this general election is going to be about.
“I’ve been really clear that I’m not going to turn my back, close my eyes, or shut my ears to any voter in the country, whether they voted Yes or No (to independence).
“I want to reach out to people across the country to say ‘I understand why so many people have wanted to run a million miles from this rotten Tory Government’.”
Asked whether his party will use a Labour win to “endorse the Union”, Mr Sarwar said: “No, because I want to persuade people that we can make Scotland work within a devolved settlement.”
A Labour spokesperson said Scots are “crying out for change not just from the tories but from the SNP”.
They said: “From a culture of secrecy and cover-up to life-threatening failures in our NHS, Humza Yousaf’s party is failing working people.
“Humza Yousaf should spend less time commenting on elections and more on fixing the mess the SNP have made.
“Not a single vote has been cast – Labour has no complacency over the coming election.
“Only a Labour government can deliver the change that Scotland and all of the UK needs.”"
