UniqueID,Title,Author,PTime,DTime,MentionSourceName,MentionIdentifier,Content
0492476NWJ_73Z0LWYSVBXLH8L,Lancaster church marks slave trade link with sculptures of girl,By Stuart Pollitt & Rumeana Jahangir,7 days ago,20240122,bbc.com,https://www.bbc.com/news/uk-england-lancashire-68032243,"The vicar of Lancaster says her church wants to be ""honest"" about its links to the slave trade, as it hosts sculptures of an 11-year-old enslaved girl.
The Rev Leah Vasey-Saunders said depictions of Sophia Fileen, baptised at Lancaster Priory in 1799, was ""part of our journey"" in addressing history.
The church has also chosen not to remove graffiti about its slave trade links from a protest in 2020.
Lancaster was the fourth largest UK port in the transatlantic slave trade.
Three sculptures of Sophia are now being displayed in collaboration with arts organisation Facing the Past, which works to ""redress omissions"" in how Lancaster has marked its part in the trade.
Lancaster Priory said it wanted to highlight the ""crimes against humanity"" by people associated with the church.
Lancaster Priory - along with other churches - is among several British institutions examining their links to the transatlantic slave trade, including the Royal Family, banks and universities.
Ms Vasey-Saunders told BBC North West Tonight it was ""really important that we are telling stories about the past"".
Referring to her church, she said: ""It's something that we want to acknowledge, we don't want to hide it. We want to be honest about it.""
Ms Vasey-Saunders said visitors sometimes asked why the sculptures were being hosted in the church.
""The minute you say these are part of our journey in addressing the history that we have in connection with transatlantic slavery, people go, 'Ah, oh yeah, that makes perfect sense.'""
Schoolchildren from Sierra Leone - from where it is believed more than 400,000 people were kidnapped and taken as part of the transatlantic slave trade - were involved in making three sculptures of Sophia.
The young girl was among at least 76 black Africans on the church registers.
She was baptised on 15 February 1799, recorded as ""a negro aged 11 years of Lancaster"".
One of the children involved in the sculpture project said she was ""very excited because I was able to be part of making memories of Sophia"".
Sam Ud-din, from Facing the Past, added they were involved in other schemes to ""improve the education"" in Lancaster's schools, and were also considering developing the city's current walking trail about the slave trade.
""We've been looking at whether or not there should be permanent new monuments,"" he added.
Why not follow BBC North West on Facebook, X and Instagram? You can also send story ideas to northwest.newsonline@bbc.co.uk
County's black history told in exhibition
Church sets up Â£100m fund to âaddress slavery wrongs'
The black British history you may not know about
BBC iPlayer - Black and British- A Forgotten History
Black History Month 2024 - CBBC
The Transatlantic Slave Trade in Lancaster
Facing the Past
Lancaster Priory"
0FPAA1DKQH_LQ52VTUOAHS1NV9,French police officer cleared of insulting sex crime victim,_,3 days ago,20240125,bbc.com,https://www.bbc.com/news/world-europe-68095693,"A French policeman who called a female sexual assault complainant a ""whore"" has been let off by a police court.
The incident happened in February 2022 when the woman filed her complaint at a Paris police station.
The officer later rang her and left a voicemail message about paperwork but his insults were accidentally recorded after he thought he had hung up.
The case sparked criticism about the way victims of sexual abuse are treated by police in France.
During the hearing, the court was to asked consider that the officer made the insults to himself or to his colleagues, and that they were not aimed directly at the woman.
It was requested that the officer be acquitted or be given an exemption due to his previous exemplary record.
A female judge ruled that the comments had not amounted to a sexist insult and acquitted the officer.
The woman's lawyer, Arie Alimi, told the AFP news agency that her client would appeal.
""The judiciary continues to protect police officers,"" she said.
The officer, who was suspended for four months and then transferred, apologised to the woman during the trail - saying he was ""really sorry"" she heard the ""unfortunate comments"".
He also said that he had to beg Interior Minister GÃ©rald Darmanin to keep his job.
Mr Darmanin was among those to express outrage over the case, saying at the time it came to light that the officer no longer had a place in the police.
He told the Europe 1 radio station in February 2022 that the man had ""smeared all the women who try to file a complaint, when it is in our best interest to tell them to come to the police stations to do so"".
Mr Darmanin also said the officer had also ""dirtied and spat on the uniform of the Republic and his 250,000 other police and gendarme colleagues"".
The woman's original assault complaint is being investigated, French media group bfmtv reported.
Feminists criticise Macron over defence of Depardieu
Ex-models demand change over French sex abuse laws"
0OJUV3DGWE_RNSJL7W1BJZCR4V,Asante Gold: UK to loan back Ghana's looted 'crown jewels',By Katie Razzall,4 days ago,20240125,bbc.com,https://www.bbc.com/news/entertainment-arts-68066877,"The UK is sending some of Ghana's ""crown jewels"" back home, 150 years after looting them from the court of the Asante king.
A gold peace pipe is among 32 items returning under long-term loan deals, the BBC can reveal.
The Victoria & Albert Museum (V&A) is lending 17 pieces and 15 are from the British Museum.
Ghana's chief negotiator said he hoped for ""a new sense of cultural co-operation"" after generations of anger.
Some national museums in the UK - including the V&A and the British Museum - are banned by law from permanently giving back contested items in their collections, and loan deals such as this are seen as a way to allow objects to return to their countries of origin.
But some countries laying claim to disputed artefacts fear that loans may be used to imply they accept the UK's ownership.
Tristram Hunt, director of the V&A, told the BBC that the gold items of court regalia are the equivalent of ""our Crown Jewels"".
The items to be loaned, most of which were taken during 19th-Century wars between the British and the Asante, include a sword of state and gold badges worn by officials charged with cleansing the soul of the king.
Mr Hunt said when museums hold ""objects with origins in war and looting in military campaigns, we have a responsibility to the countries of origin to think about how we can share those more fairly today.
""It doesn't seem to me that all of our museums will fall down if we build up these kind of partnerships and exchanges.""
However, Mr Hunt insisted the new cultural partnership ""is not restitution by the back door"" - meaning it is not a way to return permanent ownership back to Ghana.
The three-year loan agreements, with an option to extend for a further three years, are not with the Ghanaian government but with Otumfo Osei Tutu II - the current Asante king known as the Asantehene - who attended the Coronation of King Charles last year.
The Asantehene still holds an influential ceremonial role, although his kingdom is now part of Ghana's modern democracy.
The items will go on display at the Manhyia Palace Museum in Kumasi, the capital of the Asante region, to celebrate the Asantehene's silver jubilee.
The Asante gold artefacts are the ultimate symbol of the Asante royal government and are believed to be invested with the spirits of former Asante kings.
They have an importance to Ghana comparable to the Benin Bronzes - thousands of sculptures and plaques looted by Britain from the palace of the Kingdom of Benin, in modern-day southern Nigeria. Nigeria has been calling for their return for decades.
Nana Oforiatta Ayim, special adviser to Ghana's culture minister, told the BBC: ""They're not just objects, they have spiritual importance as well. They are part of the soul of the nation. It's pieces of ourselves returning.""
She said the loan was ""a good starting point"" on the anniversary of the looting and ""a sign of some kind of healing and commemoration for the violence that happened"".
UK museums hold many more items taken from Ghana, including a gold trophy head that is among the most famous pieces of Asante regalia.
The Asante built what was once one of the most powerful and formidable states in west Africa, trading in, among others, gold, textiles and enslaved people.
The kingdom was famed for its military might and wealth. Even now, when the Asantehene shakes hands on official occasions, he can be so weighed down with heavy gold bracelets that he sometimes has an aide whose job is to support his arm.
Europeans were attracted to what they later named the Gold Coast by the stories of African wealth and Britain fought repeated battles with the Asante in the 19th Century.
In 1874 after an Asante attack, British troops launched a ""punitive expedition"", in the colonial language of the time, ransacking Kumasi and taking many of the palace treasures.
Most of the items the V&A is returning were bought at an auction on 18 April 1874 at Garrards, the London jewellers who maintain the UK's Crown Jewels.
They include three heavy cast-gold items known as soul washers' badges (Akrafokonmu), which were worn around the necks of high ranking officials at court who were responsible for cleansing the soul of the king.
Angus Patterson, a senior curator at the V&A, said taking these items in the 19th Century ""was not simply about acquiring wealth, although that is a part of it. It's also about removing the symbols of government or the symbols of authority. It's a very political act"".
The British Museum is also returning on loan a total of 15 items, some of them looted during a later conflict in 1895-96, including a sword of state known as the Mpomponsuo.
There is also a ceremonial cap, known as a Denkyemke, richly decorated with gold ornaments. It was worn by senior courtiers at coronations and other major festivals.
The British Museum is also lending a cast-gold model lute-harp (Sankuo), which was not looted, to highlight its almost 200-year-old connection with the Asantehenes.
The sankuo was presented to the British writer and diplomat Thomas Bowdich in 1817, who said it was intended as a gift from the Asantehene to the museum to demonstrate the wealth and status of the Asante nation.
Can you loan objects back to a country that says you stole them?
It's a solution to UK legal restrictions that may not be acceptable to countries which say they want to right a historic wrong.
The issue of the Parthenon Sculptures, or Elgin Marbles as they were named in the UK, is the best-known example.
Greece has long demanded the return of these classical sculptures that are displayed in the British Museum. Its chair of trustees, George Osborne, recently said that he was looking for a ""practical, pragmatic and rational way forward"" and was exploring a partnership that, in essence, puts the question of who actually owns the classical sculptures to one side.
This agreement with the Asantehene is another version of that; a compromise that works for the Asante king and is possible within the parameters of British law.
Just as Nigeria would be unlikely to accept a loan of the Benin Bronzes, it would have been difficult for Ghana's government to accept this kind of agreement.
But Mr Hunt said the deals between the V&A, the British Museum and the Manhyia Palace Museum ""cut through the politics. It doesn't solve the problem, but it begins the conversation"".
Ms Oforiatta Ayim, the Ghana culture minister's adviser, said ""of course"" people will be angry at the idea of a loan and they hoped to see items eventually returned permanently to Ghana.
""We know the objects were stolen in violent circumstances, we know the items belong to the Asante people,"" she said.
The British government has a ""retain and explain"" stance for state-owned institutions, which means contested objects are kept and their context is explained.
Neither the Conservative nor Labour parties have signalled any interest in changing current legislation. The British Museum Act of 1963 and the National Heritage Act of 1983 prevent museum trustees at some high-profile institutions from ""deaccessioning"" items in their collections.
Mr Hunt is advocating a change in the law. He would like to see ""more freedom for museums, but then a kind of backstop, a committee where we would have to appeal if we wanted to restitute items"".
Some have raised concerns this would mean British museums losing some of their most prized items in future. Or as a previous culture secretary, Michelle Donelan, put it to me in relation to a return of the Parthenon Sculptures, that it would ""open the gateway to the question of the entire contents of our museums"".
But Mr Hunt said the ownership of very few of the V&A's collection of 2.8 million items has been disputed.
Another fear is that contested items that go on loan will never be returned.
Ghana's chief negotiator Ivor Agyeman-Duah scotched that. ""You stick to agreements that you have, you don't go against them,"" he said.
There are other beautiful Asante gold items in the UK. The Wallace Collection includes the trophy head which is among the most famous Asante treasures. It too was taken by British forces and bought at the 1874 auction.
The Royal Collection also holds objects including another gold trophy head in the form of a mask. This type of item represented defeated enemies; the trophies were attached by a hoop to ceremonial swords in the state regalia.
Will they ever be on show in Ghana in future? Mr Agyeman-Duah is taking it one step at a time.
But as Britain is increasingly confronting the cultural legacy of its colonial past, these types of agreements may be a diplomatic and practical way to address the past and create better relationships in the future - if both sides can accept the terms.
Ghana ruler pushes British Museum to return gold
What will be the fate of the Parthenon Sculptures?
Nigeria hails UK museum returning Benin Bronzes"
0OU12NPXNO_33JR83RGV2CVL5S,Boris Nadezhdin: Putin's would-be opponent vows to end Ukraine war,By Robert Greenall,3 days ago,20240125,bbc.com,https://www.bbc.com/news/world-europe-68095968,"This video can not be played
Watch: 'Putin has made mistakes', Kremlin challenger says in BBC exclusive
A would-be challenger to Russian President Vladimir Putin has said he would end the war in Ukraine on day one of his presidency.
Boris Nadezhdin told the BBC he was unlikely to win 17 March elections but Mr Putin would not last six more years.
But he offered a vision of a Russia without the incumbent, where conflicts would end and relations were restored.
""Putin has made a lot of mistakes, not just with the special military operation,"" Mr Nadezhdin says.
Mr Putin has headed Russia since the beginning of the millennium, his rule becoming increasingly authoritarian.
He has won several presidential elections comfortably, but in recent years no serious opposition has been allowed. The Kremlin maintains that elections are fair and he is genuinely popular.
Opposition leader Alexey Navalny, once seen as a major threat to the president's authority, has been in jail since 2021.
Other opponents have been assassinated, jailed, or forced into exile.
But Mr Nadezhdin, a local councillor for more than three decades, is seen as a former insider of the regime whose criticism of the Kremlin has so far been tolerated.
His team says he has gathered more than 100,000 signatures, enough to stand as a candidate.
He believes he will be allowed to stand in the elections, although unconfirmed sources say anti-war candidates will be barred.
This was the case with former TV journalist Yekaterina Duntsova, whose candidacy was blocked in December.
Kremlin spokesman Dmitry Peskov said on Wednesday that Mr Nadezhdin was not seen as a rival but would be allowed to stand if he met the necessary conditions.
The veteran politician says he has been criticising Mr Putin for the last 10 years.
""He practically destroyed the key institutions of the modern state of Russia. My job will be to restore these institutions,"" said Mr Nadezhdin.
""My first task will be to stop the conflict with Ukraine, and then to restore normal relations between Russia and the Western community.""
Mr Nadezhdin, who name is similar to ""nadezhda"", the Russian word for hope, said he had the support of ""dozens of millions of people"".
""There is a Russian saying - your appetite comes when you start eating,"" he says.
He said that as recently as two weeks ago, no-one would have believed he could collect enough signatures.
""My aim is to change Russia. I may not be president on 17 March but I should have the best result.""
He said that at the start of the war only 15-20% of people were against it but now the ""majority of Russians"" wanted peace.
He said he aimed to make Russia a ""great, peaceful and free country"".
""I am absolutely sure that Putin will not rule Russia six years more, because more and more people understand he is dragging Russia along the track of militarism, authoritarianism, isolation,"" Mr Nadezhdin says.
Putin to stand for fifth term as Russian president
Russia bans anti-war candidate from challenging Putin
'Putin has made mistakes' - Kremlin challenger. Video, 00:01:07'Putin has made mistakes' - Kremlin challenger"
0VWYTEWS5T_DEY8IFSPADCHM4G,Oscar nominations 2024: The full list of nominees,_,5 days ago,20240123,bbc.com,https://www.bbc.com/news/entertainment-arts-68069049,"Hollywood has discovered the nominations for this year's Oscars, which will honour the film industry's finest stars and movies from the past 12 months.
See the full list of contenders below.
Read more about the films in this year's awards race:
The 96th Academy Awards will be handed out at a ceremony in Los Angeles on 10 March.
Barbie misses key Oscar nods for Gerwig and Robbie"
106IDY27K6_CY7EYF5CY0IWNKD,Explosions and flashes near Yemen's capital,_,Middle East,20240123,bbc.com,https://www.bbc.com/news/world-middle-east-68062245,"This video can not be played
The US and UK have conducted a fresh series of joint air strikes against eight Houthi targets in Yemen.
The strikes targeted an underground storage site and Houthi missile and surveillance capability, the Pentagon said.
The Iran-backed Houthis have been targeting ships they say are linked to Israel and the West that travel through the important Red Sea trade route.
The US and UK said they are trying to protect the ""free flow of commerce""."
1JL3EUSI6O_P7HAA0RQN993Z7H,Navy Seals presumed dead after anti-Houthi mission,By Kathryn Armstrong,6 days ago,20240122,bbc.com,https://www.bbc.com/news/world-middle-east-68053528,"Two US Navy Seals who went missing during an operation to seize Iranian-made weapons - bound for Houthis in Yemen - are now presumed dead, the US military says.
The incident took place on 11 January when commandos were boarding a ship off the coast of Somalia.
According to media reports, one was swept away and the second jumped in to save him.
US Central Command said attempts were being made to recover the bodies.
""We mourn the loss of our two Naval Special Warfare warriors, and we will forever honour their sacrifice and example,"" said the head of Central Command (Centcom), Gen Michael Erik Kurilla.
The US Navy identified the two as 27-year-old Navy Special Warfare Operator 2nd Class Nathan Gage Ingram and 37-year-old Navy Special Warfare Operator 1st Class Christopher J Chambers.
Air and naval units from the US, Japan and Spain spent 10 days searching an area of more than 21,000 sq miles (54,000 sq km) to try to find the commandos, with the help of oceanographers and meteorologists.
Navy Seals are members of a specialist maritime military force responsible for tasks including reconnaissance and carrying out covert operations.
""These Seals represented the very best of our country, pledging their lives to protect their fellow Americans,"" US President Joe Biden said in a statement on Monday.
""Our hearts go out to the family members, loved ones, friends, and shipmates who are grieving for these two brave Americans.""
Military officials told the Associated Press the first Seal, Ingram, was swept into heavy seas during the night mission as they were boarding an unflagged dhow - a traditional sailing ship - where the weapons were discovered.
The second, Chambers, entered the water to try to save him.
Capt Blake L Chaney, commander of Naval Special Warfare Group 1, said in a statement that the two Navy Seals ""were exceptional warriors, cherished teammates, and dear friends to many within the Naval Special Warfare community"".
""Chris and Gage selflessly served their country with unwavering professionalism and exceptional capabilities,"" Capt Chaney said.
Centcom said last week that warheads for Houthi medium-range ballistic missiles and anti-ship cruise missiles, as well as parts for air defence systems, were among the items seized.
It added that initial analysis indicated the components were for missiles that have been used by the Iran-backed Houthis to target vessels travelling through the Red Sea recently.
The supply, sale and transfer of weapons to the Houthis is considered a violation of a 2015 United Nations Security Council resolution, as well as international law.
Dozens of vessels have been targeted in the Houthi attacks, leading hundreds of cargo ships and tankers to be rerouted around the southern tip of Africa to avoid the strikes.
The Houthis, who support Hamas, say they are only targeting vessels with connections to Israel following the start of the war in Gaza. However, some of the ships they have hit have had no clear connection to Israel.
They have also begun attacking ships associated with the US and UK after both countries launched airstrikes against Houthi positions in Yemen in retaliation to the Red Sea attacks. The group controls the country's north, the capital Sanaa and the Red Sea coastline.
Both the US and UK say they are not seeking a conflict with the Houthis but are trying to protect the international trade route.
Red Sea 'scary' for ships' crews, says captain
Biden says US strikes have not stopped Houthi attacks
Cameron tells Iran Red Sea raids must end"
1L84UV1OIG_5CYCCKF7619MLQD,Historical abuse: Children's home 'robbed our dad of his life',By Lyndsey Telford,2 days ago,20240126,bbc.com,https://www.bbc.com/news/uk-northern-ireland-68100497,"The daughter of a man who was physically and sexually abused at a Belfast children's home has said he was robbed of the life he could have had.
Lindsay O'Neill and her siblings have been awarded Â£250,000 in damages for the suffering endured by their late father.
John McGuinness was a resident at Nazareth Lodge from the age of five to seven.
His daughter said he had finally received justice.
""He's believed,"" Ms O'Neill told BBC News NI. ""That is the best thing that's come out of this.""
This video can not be played
'My father endured unimaginable abuse at children's home'
Mr McGuinness took legal action against the Sisters of Nazareth, the religious order that ran Nazareth Lodge on Ravenhill Road in south Belfast.
He died from a heart attack in 2020 at the age of 59 - before the case could reach its conclusion.
Last week, awarding damages, a High Court judge said Mr McGuinness's life had been ""blighted"" by the treatment he suffered at the children's home.
Mr McGuinness said a number of nuns assaulted him and alleged a handyman who worked at the home subjected him to regular sexual assaults in the toilets.
When contacted by BBC News NI, the Sisters of Nazareth said it had no comment.
Ms O'Neill, who took on her father's case after his death, said he was ""told if you tell anybody anything, bad things are going to happen to your mum"".
""The whole depravity of it all. Thinking that he was going to be kept safe. And it was actually nuns that did it. It's just awful.""
She said her father ""struggled a lot"" in life.
""I think when I got older and understood it, I realised my daddy's got problems because of what happened to him.
""Trying to get over it, daily. On a good day he was great. But we didn't get a chance to get a good day every day because of what he went through and experienced.""
Mrs O'Neill added: ""If that hadn't have happened to my daddy, he would have had a completely different life. We all would have. And they've robbed him of that.""
During the legal proceedings, the defendants argued that the form of alleged corporal punishment used when Mr McGuinness was a resident had been ""appropriate and commensurate to the accepted educational practices"".
Solicitor Claire McKeegan, who represented Mr McGuinness, told BBC News NI: ""His case was accepted by the court - he was believed in full, which was something that was so important to him the whole way along.
""He wanted to get justice, he wanted to get accountability and he wanted, like so many other survivors of historical institutional abuse, to be believed and vindicated.""
She said that while the Â£250,000 in damages awarded to Mr McGuinness' family may seem high, ""the sad thing is that it is recognition of the pain and suffering that John endured and carried throughout his life"".
""So it is not a windfall for his family. It is justice.""
Mr McGuinness's case is the latest to emerge from abuse carried out at children's homes in Northern Ireland.
The Historical Institutional Abuse (HIA) Inquiry studied allegations of abuse in 22 homes and other residential institutions between 1922 to 1995.
These were facilities run by the state, local authorities, the Catholic Church, the Church of Ireland and the children's charity Barnardo's.
The public inquiry, led by the late Sir Anthony Hart, found that there was widespread abuse and mistreatment of young residents across the institutions.
Family to get Â£250,000 over children's home abuse
Nuns' order to pay man Â£250k in abuse claim
'We are sorry that you were not believed'"
1PPZGYCZ01_T79RVS22OEG71FI,Czech Republic MPs vote to tighten gun laws,By Rob Cameron,2 days ago,20240126,bbc.com,https://www.bbc.com/news/world-europe-68110357,"MPs in the Czech Republic have approved an amendment tightening gun legislation, a month after the worst mass shooting in the country's history.
The amendment - which was proposed before the killings - must still pass through the senate and be signed by the president, and will not come into force until 2026.
It's far from revolutionary. So would it even have made a difference?
When a 24-year-old graduate student with a history of depression shot dead 14 people at Charles University in December, he did so as a licenced gun user with eight legally-owned weapons.
Police believe his victims - students and staff - were killed with a pistol, but the shooter was also carrying an AR-10 semi-automatic assault rifle.
That gun became a symbol of the attack when he was captured on video with it, roaming the balustrade of the Arts Faculty and taking potshots at passers-by, injuring several.
Moments later he threw the rifle down to the cobbled pavement and turned yet another weapon - a shotgun - on himself.
It later transpired he had acquired seven of the weapons in quick succession in the spring of 2023. No-one questioned the purchases; he had no criminal record and he held a valid gun licence.
No alarm bells were rung, nor could they be. There is no central control mechanism to warn the police that someone is amassing an arsenal.
The gun licence had also been acquired relatively recently - and easily.
The application has to be signed by a doctor, but they are unlikely to have known about the man's reported history of psychiatric problems. These would have been treated by a psychiatrist with no legal obligation to inform the doctor of them.
The legal amendment - proposed long before the shooting - could close some of these loopholes. It envisages a revamped online register of both guns and their owners. Doctors - including psychiatrists - should have access to it.
Gun shops will be legally required to report purchases they deem suspicious. The system should also flag people acquiring numerous weapons.
Police will also be able to seize weapons as a precaution, for example if their owners make threats on social media. Remarkably it is not currently in their power to do so.
But there will still be no mandatory psychological tests to obtain a gun licence, as is common in other countries. Czech doctors can - but do not have to - request them before signing the form.
There may be further amendments toughening up the legislation on its journey through parliament. But they are almost certain to leave untouched the fundamental right to carry a weapon in the first place - an odd obsession in one of the safest countries in Europe.
In 2021, the Czech Constitution was amended to include the right to bear arms in self-defence after a massive petition campaign that was prompted by EU moves to limit the possession of weapons, including legal ones.
There are now more than 300,000 licenced gun owners - and more than a million guns - in the Czech Republic, a country of 10.7 million people.
The Czechs are a nation of deer and wild boar hunters - not to mention biathlon fans. But the vast majority of licences are granted for personal protection, not for hunting or competitive shooting.
Why they need them for the streets of Prague and Brno is unclear.
How killer left a trail of victims across Prague
Prague gunman confessed to shooting baby in woods"
1UFCSZ9T30_OD36C14VI1MSZNM,Former Irwin's bakery worker receives Â£75k in age discrimination case,_,4 days ago,20240124,bbc.com,https://www.bbc.com/news/uk-northern-ireland-68061649,"This video can not be played
""It was devastating. Suddenly, I didn't have an income""
A County Fermanagh man has received Â£75,000 after his former employer settled an age discrimination case.
Seamus Gillespie, 62, worked for WD Irwin and Sons bakery from 1991 until he was made redundant in August 2022.
The case, supported by the Equality Commission, was settled without admission of liability by the company.
WD Irwin and Sons said it was strongly committed to equality and prided itself on its commitment to diversity in the workplace.
Mr Gillespie alleged he was told the company was looking for younger people from a blue-chip background in terms of future recruitment.
He believed the company thought the age of staff within the business was problematic.
""I knew that was leaving my position vulnerable,"" Mr Gillespie told BBC News NI.
The former sales manager further alleged that he was told he would lose certain accounts when the vacant position of business unit controller was filled.
This, he believed, led to a significant reduction in his workload, diminishing his role and leaving him vulnerable to potential future redundancy.
In August 2022, Mr Gillespie was informed of a project involving changes in distribution.
He believed he should have been included in relevant discussions because it impacted on his work.
The following month, Mr Gillespie was informed his position was at risk of redundancy, with him being the sole member of the redundancy pool.
During subsequent redundancy meetings, he alleged comments were made about the necessity of injecting ""new blood"" into the business and concerns were raised about the uniform age profile within the senior management team.
Despite his appeal, Mr Gillespie was ultimately made redundant.
""I was very happy working in the company. I loved what I was doing. I certainly had no plans to retire,"" he said.
""It was just devastating. All of a sudden that you didn't have an income, security. You didn't have any basic hope for the future.
""I worked for Irwins for over 30 years. I enjoyed my job, I was a dedicated, hardworking and loyal employee, with lots of experience.
""But it was very clear to me, following discussions with management, that my career with the company was over.""
""I'm glad my case is now settled, although I would rather that none of this had happened in the first place,"" he added.
""People of an age have a lot of experience and they can make very good decisions and be great mentors to people coming into the business.""
Chief commissioner Geraldine McGahey said Mr Gillespie ""still had a lot to offer"" his former employer.
""Seamus gave 30 years of his working life to Irwin's bakery. He felt that his age was a problem for his employer and believes that was why he was made redundant,"" she said.
""In Northern Ireland it is unlawful to discriminate against employees because of their age.
""Older workers have experience, skills and attributes that our economy needs to thrive. They are assets to their employers, just like every other employee.
""It is imperative that employers have robust policies and practices in place to prevent any potential instances of age discrimination and that staff are adequately trained to use them.""
In setting the case without admission, WD Irwin and Sons Ltd denied any liability.
It reaffirmed its ""strong commitment to the principle of equality"" and agreed to liaise with the commission to review policies, practices and procedures - an outcome that Mr Gillespie said he was ""heartened"" to hear.
""WD Irwin & Sons has always prided itself on its commitment to diversity in the workplace,"" a spokesperson said.
Calls for change in NI age discrimination laws
Â£40,000 pay-out over age discrimination
Â£25k for worker told 'not to play disability card'
Blind man paid Â£3k in trust discrimination case"
